trade_id,symbol,scan_time,entry_time,exit_time,side,score,entry,exit,filled_orders,full_position,notional,pnl,pnl_pct_on_notional,peak_favorable_pct,exit_reason,strategy_group_exit,hedge_notional,trend_notional,hedge_closed,hedge_close_price,realized_hedge_pnl,adx,range_pct,volume_ratio,atr_expansion
1,TRUTHUSDT,2026-04-19 07:00,2026-04-19 08:00,2026-04-19 14:00,SHORT,70.63919637997498,0.00952679118972846,0.009611,6,False,1070.0,-16.24030248119823,-0.015177852786166571,0.0,failed-breakout-back-inside-range,True,220.0,850.0,False,0,0,38.516984449287634,9.832134292565954,3.8899028629647776,1.3658046235900327
