symbol,scan_time,entry_time,exit_time,side,score,entry,exit,filled_orders,full_position,notional,pnl,pnl_pct_on_notional,peak_favorable_pct,exit_reason,strategy_group_exit,hedge_notional,trend_notional,hedge_closed,hedge_close_price,realized_hedge_pnl,adx,range_pct,volume_ratio,atr_expansion
HYPERUSDT,2026-04-04 02:00,2026-04-04 02:05,2026-04-04 04:05,HEDGED,70.89382971958584,0.0849,0.0853,1,False,440.0,0.0,0.0,0.0,hedged-probe-timeout,True,220.0,220.0,False,0,0,33.18005766131886,4.004711425206125,16.58435434183246,1.512825538879666
HYPERUSDT,2026-04-06 20:00,2026-04-06 20:05,2026-04-06 22:05,HEDGED,82.38978009773089,0.0897,0.08974,1,False,440.0,0.0,0.0,0.0,hedged-probe-timeout,True,220.0,220.0,False,0,0,56.80327320176299,7.692307692307695,11.03210137258405,1.5459448120490702
HYPERUSDT,2026-04-11 01:00,2026-04-11 01:05,2026-04-11 03:05,HEDGED,77.40012430101027,0.09017,0.09058,1,False,440.0,0.0,0.0,0.0,hedged-probe-timeout,True,220.0,220.0,False,0,0,44.00125438856059,7.38604857491405,27.432639281903544,1.5254286014094325
HYPERUSDT,2026-04-12 02:00,2026-04-12 02:05,2026-04-12 04:05,SHORT,75.14280649658322,0.08855,0.08897,1,False,440.0,0.0,0.0,0.0,stagnation-exit filled=1 peak=0.6%,True,220.0,220.0,False,0,0,41.68415330924428,4.054206662902311,2.555568979268003,1.3886173866635025
HYPERUSDT,2026-04-14 11:00,2026-04-14 11:05,2026-04-14 12:20,LONG,77.59307756065132,0.09664641458693042,0.09687,3,False,770.0,-1.533673300987863,-0.0019917835077764455,0.0,failed-breakout-back-inside-range,True,220.0,550.0,False,0,0,52.51259804415691,4.14009409304756,2.93189232266727,1.3532008652053
HYPERUSDT,2026-04-25 05:00,2026-04-25 05:05,2026-04-25 05:50,LONG,93.56170342630031,0.10507272304803378,0.10571,3,False,770.0,-2.255423977238411,-0.0029291220483615727,0.0,failed-breakout-back-inside-range,True,220.0,550.0,False,0,0,61.59029756431885,5.694053739450966,3.6531156194933865,1.7610130196813807
HYPERUSDT,2026-04-27 02:00,2026-04-27 02:05,2026-04-27 07:45,SHORT,79.51409830422669,0.11876451164115864,0.11733,4,False,890.0,1.6317237176383204,0.0018333974355486747,0.006470637242076786,group-profit-giveback,True,220.0,670.0,False,0,0,29.836159207518033,19.440767703507607,5.43147315281355,1.974927006968373
HYPERUSDT,2026-04-29 02:00,2026-04-29 02:05,2026-04-29 04:05,HEDGED,73.56692467605691,0.12456,0.12127,1,False,440.0,0.0,0.0,0.0,hedged-probe-timeout,True,220.0,220.0,False,0,0,33.32030110878683,8.49389852280025,5.203928563397555,1.5304956186325562
HYPERUSDT,2026-04-30 05:00,2026-04-30 05:05,2026-04-30 05:20,LONG,75.45253267684528,0.12315147830309121,0.12293,6,False,1070.0,-2.6619373512471434,-0.002487791917053405,0.00180463083842309,group-profit-giveback,True,220.0,850.0,False,0,0,51.38754081178421,4.423548650858542,2.039176216158747,1.3642145315193541
